1054|559314
1065|600770
1069|531386
1069|592435
1069|283375
1070|85012
1070|223467
1071|393059
1071|245730
1071|368829
1071|178912
1075|393059
1075|17863
1078|349388
1080|393059
1080|17863
1080|582591
1083|393059
1085|37259
1092|257158
1092|76308
1092|342497
1099|319294
1107|211566
1122|211628
1122|123601
1123|393059
1136|257158
1136|342497
1136|559314
1141|17863
1144|523223
1144|319294
1147|257158
1147|342497
1160|528438
1170|555644
1178|147073
1178|123601
1178|88858
1178|569105
1178|257442
1179|257158
1179|427139
1182|349388
1191|600770
1191|247563
1191|313039
1191|595462
1191|424398
1191|240866
1199|257158
1208|393059
1208|88858
1208|178912
1208|280686
1245|216505
1248|531386
1248|123601
1248|425562
1248|283375
1275|599530
1275|531386
1275|291553
1275|283375
1275|418824
1280|221071
1292|393059
1292|582591
1297|85012
1297|223467
1297|411039
1297|188491
1309|142902
1309|262020
1313|85012
1313|147073
1313|123601
1313|223467
1313|393074
1313|111468
1313|481363
1313|53250
1333|319294
1333|210543
1333|498243
1337|123601
1337|378770
1352|342497
1372|269133
1372|56224
1372|370875
1391|33053
1391|207040
1391|178912
1391|280686
1395|393059
1395|17863
1398|188491
1400|85012
1406|523223
1406|393059
1406|441199
1424|257158
1424|393059
1424|88858
1424|63923
1424|282882
1424|533243
1424|330019
1424|178912
1424|280686
1427|523223
1427|532565
1432|76308
1432|342497
1433|393059
1447|17863
1447|582591
1454|523223
1454|120443
1457|211566
1457|69314
1457|25296
1463|136770
1463|159199
1477|531386
1477|513628
1477|418824
1478|211566
1478|17863
1478|174146
1485|245730
1485|210543
1485|498243
1485|178912
1485|280686
1486|523223
1486|147073
1486|120443
1486|173264
1491|257158
1493|147073
1495|216505
1495|26824
1501|513664
1501|44527
1516|393059
1518|349388
1518|147073
1518|386887
1521|257158
1521|76308
1521|342497
1524|211566
1531|393059
1531|17863
1535|257158
1548|523223
1552|317570
1552|368829
1568|349388
1568|197662
1573|531386
1573|283375
1580|147073
1580|531386
1580|123601
1580|425562
1589|531386
1589|283375
1590|211566
1590|393059
1590|73761
1592|393059
1592|524519
1592|368829
1599|85012
1599|310434
1599|223467
1599|393074
1599|188491
1614|178912
1618|419241
1620|57422
1634|393059
1634|178912
1641|523223
1641|147073
1641|123601
1641|36870
1641|441199
1641|69314
1641|146316
1641|290321
1641|111468
1641|212024
1641|269133
1641|56224
1641|370875
1647|513664
1647|44527
1650|349388
1650|303996
1672|342497
1694|393059
1694|88858
1694|178912
1697|61453
1698|123601
1698|88858
1698|528438
1698|569105
1698|146316
1698|290321
1698|257442
1698|111468
1698|173264
1698|376233
1698|588661
1698|381270
1698|592506
1704|523223
1704|147073
1704|531386
1704|441199
1704|515910
1704|283375
1707|257158
1707|342497
1726|422597
1742|88858
1743|600770
1743|584872
1743|247563
1743|433099
1747|393059
1747|245730
1747|210543
1747|217791
1747|207040
1747|178912
1771|178912
1776|335964
1781|147073
1781|36870
1781|370875
1813|211566
1813|88858
1813|282882
1813|533243
1814|283375
1816|85012
1816|310434
1816|393074
1823|418824
1835|147073
1862|245730
1863|147073
1863|123601
1863|17863
1863|174146
1867|528438
1883|475026
1883|219010
1915|88858
1922|147073
1922|88858
1922|528438
1922|290321
1922|533243
1922|20638
1922|207040
1922|376233
1922|588661
1922|58847
1922|124268
1922|280686
1922|622158
1922|195244
1922|592506
1929|393059
1929|582591
1929|319294
1929|498243
1929|20638
1929|501795
1929|178912
1929|280686
1929|532850
1936|393059
1936|174146
1936|33053
1936|178912
1938|69314
1938|418824
1939|88858
1939|592506
1944|61453
1945|38992
1949|393059
1949|57691
1965|600770
1965|327139
1965|247563
1965|608302
1965|424398
1968|475026
1968|116439
1990|393059
1990|319294
1993|17863
2001|393059
2001|317570
2001|595462
2001|368829
2001|178912
2012|178912
2012|376233
2012|588661
2012|58847
2012|124268
2012|592506
2015|393059
2015|531704
2017|523223
2017|120443
2017|481363
2017|532850
2063|245730
2063|498243
2063|178912
2069|531386
2076|393059
2078|393059
2078|17863
2078|88858
2078|528438
2078|245730
2078|31803
2078|533243
2078|502542
2078|131857
2078|58847
2078|124268
2078|592506
2089|600770
2089|147073
2089|584872
2089|247563
2107|147073
2107|123601
2107|441199
2113|602548
2113|608302
2113|542244
2115|393059
2122|211566
2126|368829
2131|88858
2132|600770
2132|327139
2132|247563
2132|19484
2146|523223
2151|513628
2157|245730
2162|600770
2162|584872
2162|247563
2162|608302
2169|600770
2169|584872
2169|542244
2171|174146
2171|88858
2171|245730
2171|57691
2171|454552
2171|178912
2182|531386
2182|184751
2182|283375
2183|147073
2183|103338
2205|147073
2205|174146
2205|88858
2214|600770
2214|584872
2214|247563
2221|418824
2221|56224
2225|257158
2235|600770
2235|584872
2235|247563
2239|393059
2239|73761
2241|211566
2244|85012
2244|223467
2244|411039
2260|349388
2260|316249
2260|197662
2265|393059
2265|245730
2265|173264
2265|178912
2270|316249
2270|418824
2272|393059
2272|582591
2272|389703
2278|600770
2278|327139
2278|247563
2292|178912
2306|17863
2311|85012
2311|393074
2318|531386
2318|425562
2318|429826
2318|283375
2318|399447
2319|349388
2330|523223
2341|257158
2342|600770
2342|584872
2342|247563
2351|393059
2361|418824
2366|178912
2376|17863
2382|600770
2382|247563
2382|313039
2393|349388
2393|197662
2397|393059
2397|33053
2404|600770
2404|247563
2404|608302
2404|313039
2404|424398
2408|393059
2408|245730
2418|147073
2418|393059
2418|14741
2425|531386
2425|513628
2425|283375
2425|418824
2426|88858
2426|528438
2426|245730
2426|57691
2426|178912
2451|602548
2489|123601
2489|378770
2500|211566
2500|17863
2506|211566
2506|88858
2509|85012
2509|223467
2511|393059
2511|174146
2511|178912
2513|531386
2513|283375
2513|418824
2515|427139
2515|429826
2515|283375
2516|85012
2516|223467
2517|85012
2524|245730
2532|523223
2532|120443
2541|393059
2541|154265
2541|17863
2541|582591
2541|210543
2541|498243
2541|389703
2541|502542
2554|393059
2565|211566
2565|393059
2565|31803
2565|282882
2573|216505
2573|245730
2579|245730
2586|85012
2586|411039
2596|69314
2596|407584
2599|174146
2599|178912
2600|349388
2600|386887
2600|303996
2600|438927
2611|316249
2616|257158
2616|342497
2618|317570
2618|595462
2618|145398
2618|478000
2618|235175
2618|368829
2618|178912
2620|393059
2620|17863
2620|185292
2620|502542
2621|57422
2625|600770
2625|327139
2625|247563
2636|393059
2636|17863
2636|330019
2638|386887
2638|392337
2641|245730
2641|178912
2649|57422
2652|531386
2652|283375
2667|368829
2667|178912
2672|393059
2672|245730
2672|317570
2672|178912
2678|349388
2678|159199
2678|378770
2681|582591
2681|368829
2681|178912
2685|600770
2685|393059
2685|475026
2685|422597
2697|393059
2697|478000
2697|368829
2697|178912
2703|257158
2713|513664
2713|44527
2723|342497
2723|559314
2724|147073
2724|481363
2724|532850
2725|513664
2725|44527
2725|19484
2728|600770
2728|327139
2728|424398
2735|147073
2736|523223
2736|147073
2736|528438
2736|441199
2736|454552
2736|178912
2738|502542
2752|17863
2760|154265
2761|600770
2761|327139
2761|433099
2772|283375
2773|216505
2773|26824
2776|147073
2776|123601
2776|17863
2776|174146
2782|600770
2792|257158
2793|247563
2793|240866
2804|393059
2817|600770
2817|584872
2817|247563
2817|608302
2818|257158
2824|147073
2824|424398
2824|19484
2824|283375
2832|393059
2832|145398
2839|600770
2839|584872
2839|608302
2839|542244
2841|85012
2841|223467
2842|147073
2846|429826
2863|600770
2863|327139
2863|608302
2863|424398
2866|147073
2869|393059
2877|88858
2877|245730
2877|31803
2877|57691
2877|533243
2877|157804
2877|454552
2877|178912
2877|280686
2877|622158
2877|532850
2878|393059
2891|393059
2895|531386
2895|283375
2895|361525
2902|136770
2909|427139
2909|418824
2917|142902
2921|85012
2922|393059
2922|88858
2922|528438
2922|245730
2922|57691
2922|454552
2922|592506
2934|147073
2934|393059
2934|123601
2934|528438
2934|569105
2934|588661
2934|381270
2934|124268
2934|592506
2935|142902
2943|393059
2944|57422
2946|257158
2946|63923
2946|342497
2947|154265
2947|438927
2949|147073
2949|123601
2949|17863
2949|174146
2949|146316
2949|290321
2949|111468
2949|498243
2949|502542
2949|269133
2949|588661
2949|381270
2949|124268
2949|370875
2949|592506
2960|427139
2962|85012
2962|223467
2963|419241
2967|531386
2967|425562
2967|429826
2967|184751
2967|283375
2967|288787
2967|481363
2967|424785
2967|399447
2967|532850
2973|513664
2973|578370
2974|221071
2974|173264
2978|531386
2978|513628
2978|585943
2978|418824
2978|56224
2987|147073
2987|393059
2987|174146
2994|393059
2994|17863
2994|174146
2996|147073
2996|88858
2996|282882
2996|533243
2996|157804
3002|147073
3002|393059
3002|178912
3021|393059
3021|582591
3021|178912
3026|368829
3027|523223
3027|509188
3036|319294
3036|595462
3041|555644
3052|147073
3052|123601
3052|515910
3058|147073
3058|393059
3058|14741
3067|123601
3067|17863
3067|533243
3067|502542
3067|269133
3067|370875
3067|592506
3073|147073
3073|531386
3073|425562
3073|210543
3073|69314
3073|146316
3073|111468
3073|429826
3073|585943
3073|418824
3073|212024
3073|269133
3073|56224
3073|288787
3073|399447
3073|25296
3073|370875
3076|257158
3081|319294
3089|155522
3089|103338
3093|475026
3093|136770
3093|303996
3093|422597
3094|237107
3096|599530
3107|393059
3107|154265
3107|17863
3107|174146
3107|61453
3107|111468
3107|479089
3107|269133
3107|58847
3107|481363
3107|622158
3107|195244
3107|25296
3107|370875
3107|532850
3162|523223
3164|147073
3164|123601
3169|523223
3169|147073
3169|123601
3169|36870
3169|441199
3170|57422
3181|88858
3181|245730
3181|498243
3181|178912
3181|280686
3181|622158
3181|532850
3193|123601
3193|17863
3193|531704
3196|147073
3196|531386
3196|425562
3196|585943
3196|418824
3203|368829
3203|178912
3213|85012
3213|223467
3213|411039
3215|174146
3215|178912
3221|223467
3223|147073
3223|88858
3223|595462
3251|85012
3251|223467
3251|188491
3255|257158
3255|221469
3259|245399
3259|378550
3266|582591
3277|211566
3279|349388
3279|159199
3279|378770
3286|399447
3295|523223
3295|120443
3295|441199
3299|393059
3311|600770
3311|247563
3311|134616
3311|542244
3311|424398
3311|244600
3318|600770
3318|313039
3318|433099
3322|211566
3322|123601
3322|17863
3322|174146
3333|88858
3333|282882
3333|533243
3334|582591
3334|319294
3334|368829
3335|393059
3335|608302
3335|313039
3335|178912
3346|85012
3346|147073
3346|223467
3349|147073
3355|349388
3355|438927
3367|393059
3367|174146
3367|237107
3367|501795
3367|178912
3379|582591
3379|174146
3379|245399
3379|146316
3379|378550
3379|622158
3379|195244
3382|531386
3382|425562
3382|513628
3382|418824
3388|386887
3388|38992
3420|542244
3420|438927
3433|237107
3433|524519
3433|368829
3433|280686
3446|342497
3449|393059
3451|257158
3451|123601
3451|569105
3451|342497
3461|393059
3461|17863
3461|533243
3461|178912
3461|592506
3470|393059
3470|17863
3470|174146
3506|178912
3507|600770
3507|584872
3507|247563
3507|433099
3516|85012
3516|61453
3517|257158
3524|178912
3531|211566
3539|147073
3539|563776
3539|185292
3539|69314
3539|212024
3539|25296
3541|147073
3541|498243
3546|513664
3546|600770
3546|44527
3559|531386
3559|585943
3559|418824
3560|310434
3560|136770
3560|393074
3564|600770
3564|584872
3564|247563
3564|240866
3566|85012
3569|523223
3569|147073
3569|441199
3570|147073
3582|531386
3588|76308
3588|342497
3597|393059
3597|582591
3597|319294
3597|478000
3597|178912
3610|600770
3610|584872
3610|247563
3626|257158
3628|600770
3628|327139
3628|247563
3628|433099
3639|85012
3655|349388
3655|438927
3660|147073
3675|147073
3678|393059
3678|17863
3680|257158
3683|221071
3683|515910
3694|147073
3694|123601
3694|17863
3694|174146
3699|349388
3705|211566
3709|393059
3709|403831
3709|14741
3720|608302
3731|393059
3735|513664
3735|44527
3740|600770
3740|393059
3740|244600
3741|531386
3741|585943
3741|418824
3754|419241
3754|303996
3755|393059
3755|17863
3755|582591
3755|174146
3755|210543
3755|57691
3755|69314
3755|389703
3755|479089
3755|502542
3755|269133
3755|58847
3762|600770
3762|433099
3770|58847
3776|147073
3776|595462
3776|424398
3776|498243
3787|393059
3787|478000
3787|368829
3787|178912
3800|211566
3800|245730
3809|349388
3809|159199
3809|378770
3810|531386
3810|424398
3810|283375
3810|361525
3823|211566
3827|393059
3827|17863
3827|174146
3827|88858
3827|528438
3827|57691
3827|146316
3827|111468
3827|533243
3827|502542
3827|588661
3827|58847
3827|381270
3827|124268
3827|592506
3828|393059
3828|531704
3830|159199
3832|123601
3832|210543
3832|403831
3832|45966
3832|221469
3832|269133
3832|370875
3835|33053
3843|368829
3843|178912
3880|17863
3880|582591
3880|245399
3882|600770
3882|584872
3882|247563
3882|608302
3885|600770
3902|85012
3902|61453
3908|427139
3911|349388
3911|197662
3922|257158
3922|342497
3922|559314
3923|257158
3923|63923
3923|392337
3932|211566
3932|88858
3935|349388
3935|154265
3939|393059
3939|582591
3939|178912
3964|147073
3964|393059
3964|17863
3964|174146
3964|185292
3964|69314
3964|212024
3964|25296
3967|393059
3968|600770
3968|393059
3968|608302
3968|313039
3968|178912
3972|76308
3972|342497
3972|559314
3990|147073
3990|531386
3990|595462
3990|221071
3990|424398
3990|173264
3990|19484
4004|531386
4004|585943
4004|418824
4019|88858
4019|178912
4023|147073
4046|393059
4047|257158
4051|147073
4051|17863
4051|174146
4051|88858
4061|85012
4061|386887
4061|61453
4064|245730
4077|211628
4082|461660
4082|138862
4084|147073
4084|17863
4084|69314
4084|479089
4085|513664
4085|44527
4090|88858
4090|533243
4105|211566
4109|523223
4109|120443
4109|173264
4114|600770
4114|584872
4114|247563
4114|608302
4114|542244
4120|600770
4120|327139
4120|247563
4120|542244
4136|393059
4136|368829
4146|57422
4150|257158
4150|342497
4155|257158
4155|342497
4169|147073
4169|123601
4169|569105
4173|393059
4173|17863
4173|174146
4173|330019
4180|142902
4195|316249
4201|283375
4207|147073
4241|393059
4241|319294
4248|393059
4248|17863
4248|531704
4249|419241
4250|245730
4250|178912
4253|116439
4254|349388
4254|197662
4264|349388
4264|211628
4264|606585
4268|85012
4284|523223
4290|85012
4290|386887
4290|365536
4299|178912
4302|523223
4302|509188
4308|393059
4308|17863
4317|523223
4317|393059
4317|88858
4317|528438
4317|441199
4317|178912
4322|257158
4322|403831
4326|599530
4326|103338
4327|600770
4327|327139
4327|247563
4328|147073
4329|600770
4329|584872
4329|247563
4329|134616
4329|361525
4335|88366
4335|178912
4338|393059
4338|174146
4338|33053
4341|531386
4341|513628
4341|418824
4355|531386
4355|418824
4361|216505
4370|393059
4370|582591
4370|319294
4370|33053
4370|501795
4395|147073
4395|146316
4395|257442
4395|178912
4401|531386
4401|424398
4401|429826
4401|283375
4401|361525
4401|572153
4411|216505
4413|123601
4413|17863
4413|174146
4413|111468
4413|58847
4413|124268
4413|592506
4416|211566
4416|85012
4416|386887
4420|257158
4420|403831
4447|147073
4481|523223
4499|422597
4501|393059
4502|216505
4515|523223
4515|88858
4515|245730
4515|178912
4518|393059
4518|88858
4518|528438
4518|178912
4534|608302
4545|393059
4545|319294
4545|174146
4545|178912
4569|147073
4573|600770
4573|584872
4573|247563
4573|542244
4590|393059
4590|582591
4603|25296
4603|370875
4617|531386
4617|425562
4617|418824
4619|393059
4619|582591
4619|319294
4622|178912
4626|393059
4626|245730
4626|478000
4632|85012
4666|513664
4675|245730
4685|608302
4685|542244
4692|393059
4699|393059
4702|393059
4702|582591
4702|178912
4703|393059
4703|88858
4703|317570
4703|533243
4712|342497
4715|582591
4715|319294
4716|316249
4733|600770
4733|327139
4733|247563
4740|211566
4752|147073
4754|393059
4754|319294
4754|244600
4755|245730
4755|533243
4755|178912
4767|147073
4772|85012
4772|386887
4773|38992
4800|592506
4808|425562
4808|283375
4823|223467
4832|257158
4833|393059
4833|88858
4833|33053
4845|319294
4849|349388
4849|316249
4849|303996
4849|26824
4849|438927
4872|523223
4872|393059
4872|528438
4872|441199
4884|257158
4884|342497
4895|523223
4900|393059
4900|245730
4900|31803
4900|478000
4900|531704
4900|178912
4916|419241
4916|245730
4918|427139
4920|216505
4922|257158
4922|316249
4922|427139
4922|403831
4932|523223
4932|147073
4932|123601
4932|36870
4932|441199
4932|69314
4932|146316
4932|290321
4932|111468
4932|212024
4932|269133
4932|56224
4932|370875
4934|85012
4934|223467
4935|349388
4935|438927
4937|178912
4964|349388
4964|316249
4968|393059
4977|393059
4977|582591
4977|319294
4985|524519
4985|368829
4985|178912
4988|393059
4988|154265
4988|17863
4988|174146
4988|61453
4988|111468
4988|479089
4988|269133
4988|58847
4988|481363
4988|622158
4988|195244
4988|25296
4988|370875
4988|532850
4999|386887
4999|318886
5012|245730
5021|393059
5021|582591
5021|319294
5024|531386
5024|283375
5024|361525
5024|399447
5025|475026
5025|116439
5029|393059
5029|17863
5031|513664
5031|578370
5035|257158
5035|123601
5035|403831
5044|33053
5046|85012
5090|147073
5090|513628
5090|585943
5090|283375
5090|418824
5091|393059
5091|528438
5091|14741
5091|178912
5106|393059
5106|17863
5106|582591
5106|319294
5106|174146
5106|389703
5106|479089
5106|502542
5112|349388
5112|197662
5112|438927
5118|602548
5118|427139
5118|283375
5135|147073
5144|257158
5149|88858
5149|57691
5149|454552
5149|178912
5154|349388
5154|123601
5158|531386
5158|513628
5158|283375
5158|418824
5163|349388
5163|159199
5163|303996
5163|378770
5168|393059
5168|17863
5168|582591
5168|319294
5168|245399
5168|378550
5168|502542
5168|58847
5169|245730
5170|223467
5170|393074
5175|155522
5175|419241
5179|245730
5183|145398
5183|138862
5190|393059
5190|88858
5190|533243
5190|280686
5190|481363
5190|622158
5190|195244
5190|532850
5198|85012
5200|178912
5220|221469
5220|405387
5226|17863
5229|600770
5229|327139
5229|433099
5235|283375
5237|85012
5237|223467
5237|61453
5257|531386
5257|425562
5257|418824
5267|216505
5270|349388
5270|316249
5270|210543
5270|69314
5270|159199
5270|378770
5270|438927
5279|393059
5285|349388
5285|211628
5285|316249
5298|147073
5306|393059
5306|17863
5306|582591
5306|479089
5314|393059
5321|211566
5322|88366
5322|178912
5327|257158
5332|393059
5335|600770
5335|584872
5335|247563
5365|531386
5365|418824
5367|282882
5369|216505
5380|147073
5389|257158
5405|523223
5405|532565
5405|157804
5415|528438
5424|582591
5436|147073
5439|37259
5439|219010
5449|422597
5450|600770
5450|584872
5450|247563
5451|349388
5452|88858
5452|317570
5452|595462
5452|533243
5455|85012
5455|223467
5456|147073
5456|563776
5456|185292
5456|69314
5456|212024
5456|25296
5472|349388
5473|429826
5473|422597
5473|572153
5479|159199
5481|600770
5481|147073
5481|247563
5485|211566
5485|88858
5485|282882
5485|533243
5501|147073
5501|515910
5502|393059
5502|531704
5524|600770
5524|327139
5524|608302
5524|433099
5540|393059
5541|245730
5545|76308
5551|245730
5551|57691
5551|178912
5553|103338
5553|422597
5556|393059
5556|319294
5556|174146
5556|498243
5556|501795
5556|178912
5556|280686
5564|269133
5564|370875
5576|88858
5576|245730
5576|178912
5592|393059
5598|475026
5598|116439
5603|216505
5603|393059
5612|316249
5612|303996
5619|147073
5624|386887
5624|392337
5624|26824
5639|393059
5639|88858
5639|528438
5639|57691
5643|600770
5643|327139
5643|247563
5653|531386
5653|427139
5653|283375
5654|513664
5656|393059
5656|245730
5668|85012
5668|393074
5671|123601
5690|17863
5690|174146
5690|588661
5690|58847
5690|124268
5690|195244
5690|592506
5690|532850
5706|411039
5706|188491
5711|147073
5711|88858
5714|17863
5717|147073
5717|221071
5717|481363
5720|147073
5720|17863
5720|174146
5736|600770
5736|247563
5736|313039
5738|211628
5738|123601
5745|513664
5745|44527
5746|531386
5746|425562
5746|418824
5758|368829
5761|393059
5761|245730
5763|88858
5763|63923
5763|178912
5764|257158
5764|123601
5764|342497
5765|393059
5765|17863
5765|502542
5777|393059
5777|123601
5777|17863
5777|174146
5777|330019
5777|502542
5777|269133
5777|370875
5782|147073
5782|528438
5790|85012
5790|393074
5793|147073
5793|221071
5793|552031
5793|515910
5793|498243
5793|173264
5800|528438
5810|136770
5830|349388
5830|316249
5840|419241
5841|174146
5855|531386
5855|429826
5855|283375
5855|361525
5856|85012
5856|386887
5856|223467
5856|411039
5863|582591
5863|174146
5863|595462
5863|235175
5863|378550
5863|178912
5865|142902
5867|349388
5867|303996
5868|147073
5874|147073
5874|531386
5874|595462
5874|424398
5897|419241
5897|470702
5898|393059
5898|154265
5898|17863
5898|174146
5898|61453
5898|111468
5898|479089
5898|269133
5898|58847
5898|481363
5898|622158
5898|195244
5898|25296
5898|370875
5898|532850
5900|257158
5907|600770
5907|584872
5907|542244
5907|424398
5907|244600
5914|342497
5914|405387
5917|368829
5920|393059
5920|73761
5923|599530
5936|184751
5936|283375
5940|88858
5940|245730
5940|178912
5946|393059
5946|245730
5946|524519
5988|85012
5992|178912
5996|174146
5996|88858
5996|533243
6000|245730
6002|393059
6002|528438
6002|368829
6002|131857
6023|393059
6023|317570
6023|524519
6023|368829
6024|475026
6024|245730
6024|422597
6027|393059
6027|582591
6027|319294
6034|178912
6037|211628
6037|210543
6037|111468
6037|288787
6042|393059
6042|245730
6042|178912
6047|393059
6047|88858
6047|245730
6047|57691
6047|454552
6047|178912
6052|247563
6053|393059
6053|14741
6055|147073
6072|349388
6072|197662
6073|17863
6073|57691
6073|88366
6073|178912
6074|85012
6074|223467
6084|147073
6084|123601
6091|147073
6091|123601
6091|17863
6091|174146
6091|257442
6091|378770
6092|147073
6092|531386
6092|513628
6097|123601
6097|88858
6097|592435
6097|533243
6097|429826
6097|572153
6099|147073
6099|393059
6099|528438
6099|57691
6099|131857
6099|376233
6099|588661
6099|381270
6099|592506
6105|257442
6105|498243
6105|592506
6106|257158
6121|523223
6121|147073
6121|528438
6121|441199
6122|393059
6122|69314
6122|25296
6133|147073
6133|123601
6133|515910
6140|178912
6153|257158
6162|147073
6162|531386
6162|429826
6162|283375
6162|572153
6170|418824
6176|245730
6176|317570
6179|393059
6179|319294
6179|622158
6179|532850
6180|513664
6180|85012
6186|36870
6197|523223
6197|178912
6198|475026
6198|116439
6198|422597
6227|349388
6227|197662
6237|257158
6237|342497
6239|368829
6259|600770
6259|247563
6259|134616
6259|608302
6265|349388
6265|438927
6270|393059
6283|17863
6294|393059
6310|523223
6310|532565
6318|393059
6320|393059
6332|216505
6381|147073
6381|368829
6382|524519
6384|429826
6384|283375
6397|393059
6402|523223
6402|178912
6412|142902
6412|386887
6430|147073
6430|515910
6436|147073
6436|528438
6436|207040
6436|131857
6436|588661
6436|592506
6440|245730
6449|223467
6449|365536
6453|245730
6453|178912
6454|147073
6454|123601
6454|17863
6454|174146
6459|349388
6459|303996
6463|513664
6467|123601
6467|223467
6474|85012
6474|61453
6478|257158
6486|178912
6490|531386
6490|425562
6490|283375
6497|349388
6497|378770
6509|393059
6521|393059
6528|245730
6532|216505
6535|393059
6535|319294
6541|600770
6541|542244
6554|147073
6554|393059
6554|210543
6554|14741
6561|599530
6565|257158
6565|123601
6565|569105
6565|342497
6569|349388
6569|211628
6581|154265
6581|528438
6597|216505
6606|142902
6606|532565
6610|147073
6610|123601
6610|37259
6612|475026
6612|552031
6612|146316
6612|422597
6615|600770
6635|582591
6638|88858
6644|582591
6644|178912
6672|393059
6672|368829
6676|257158
6676|123601
6676|146316
6676|76308
6676|342497
6678|123601
6678|378770
6688|257158
6688|342497
6689|349388
6689|316249
6689|210543
6689|69314
6689|159199
6689|378770
6689|438927
6691|178912
6703|393059
6706|147073
6706|563776
6706|185292
6706|69314
6706|212024
6706|25296
6712|257158
6712|535418
6712|221469
6716|342497
6728|600770
6728|584872
6728|608302
6738|349388
6738|316249
6751|393059
6758|76308
6758|342497
6758|559314
6771|155522
6771|103338
6772|602548
6772|427139
6772|146316
6772|138862
6782|178912
6783|33053
6783|178912
6792|393059
6792|17863
6792|174146
6792|528438
6797|393059
6797|123601
6797|569105
6803|418824
6805|599530
6808|85012
6818|393059
6818|237107
6818|524519
6818|368829
6827|257158
6827|403831
6827|45966
6827|342497
6827|221469
6828|393059
6828|17863
6828|73761
6828|498243
6828|330019
6829|319294
6870|393059
6870|531704
6870|58847
6877|523223
6877|393059
6877|245730
6877|532565
6877|178912
6879|120443
6893|393059
6893|582591
6901|245730
6903|393059
6903|17863
6903|174146
6903|146316
6903|58847
6903|195244
6904|599530
6904|147073
6904|123601
6908|257158
6908|403831
6909|147073
6909|88858
6909|528438
6912|582591
6913|600770
